,family,steel,carbon,hardness,temper_rolling,condition,formability,strength,non-ageing,surface-quality,bf,bt,bw/me,bl,cbond,ferro,blue/bright/varn/clean,shape,thick,width,len,bore,recozimento,thick_q,width_q,len_q
791,?,K,45,0,?,?,?,0,?,?,?,?,?,?,?,?,?,COIL,0.6,900.0,0.0,0,mediano,grupo_thick_01,grupo_width_02,grupo_len_01
792,?,R,6,0,T,?,?,0,?,?,?,?,?,?,?,?,?,SHEET,1.0,610.0,762.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_02
793,TN,?,0,0,?,A,1.0,0,?,?,?,?,?,?,?,Y,?,COIL,0.5,250.0,0.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_01
794,TN,A,0,0,?,?,3.0,0,N,?,?,?,?,?,?,?,?,COIL,0.6,50.0,0.0,0,mediano,grupo_thick_01,grupo_width_01,grupo_len_01
795,?,W,0,0,?,?,?,310,?,G,Y,?,?,?,?,?,?,SHEET,2.5,1274.9,762.0,0,ideal,grupo_thick_05,grupo_width_03,grupo_len_02
796,?,A,0,60,T,?,?,0,?,G,?,?,B,Y,Y,?,?,SHEET,0.8009999999999999,255.1,270.0,0,ideal,grupo_thick_02,grupo_width_01,grupo_len_01
797,?,R,0,0,?,S,2.0,0,?,?,?,?,B,?,?,?,?,SHEET,0.8,610.0,4880.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_03
798,?,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,COIL,0.6,20.0,0.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_01
799,?,A,0,0,?,S,2.0,0,?,F,?,?,?,?,?,?,?,SHEET,0.7,1220.0,4880.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_03
800,?,A,0,85,T,?,?,0,?,G,?,?,?,?,?,?,?,SHEET,0.3,1220.0,762.0,0,ideal,grupo_thick_01,grupo_width_03,grupo_len_02
801,?,A,0,0,?,S,2.0,0,?,G,?,?,?,?,?,?,?,COIL,3.2,610.0,0.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_01
802,?,A,0,0,?,S,2.0,0,?,G,?,?,?,?,?,?,?,COIL,3.2,610.0,0.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_01
803,?,A,0,0,?,S,2.0,0,?,G,?,?,?,?,?,?,?,COIL,3.2,610.0,0.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_01
804,?,A,0,0,?,S,2.0,0,?,G,?,?,?,?,?,?,?,COIL,3.2,610.0,0.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_01
805,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,3.2,610.0,0.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_01
806,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,3.2,610.0,0.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_01
807,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,3.2,610.0,0.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_01
808,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,3.2,610.0,0.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_01
809,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,3.2,610.0,0.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_01
810,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,3.2,610.0,0.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_01
811,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,3.2,610.0,0.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_01
812,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,3.2,610.0,0.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_01
813,?,?,0,0,T,S,2.0,0,?,?,?,?,?,?,?,?,?,COIL,3.2,610.0,0.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_01
814,?,?,0,0,T,S,2.0,0,?,?,?,?,?,?,?,?,?,COIL,3.2,610.0,0.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_01
815,?,?,0,0,T,S,2.0,0,?,?,?,?,?,?,?,?,?,COIL,3.2,610.0,0.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_01
816,?,?,0,0,T,S,2.0,0,?,?,?,?,?,?,?,?,?,COIL,3.2,610.0,0.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_01
817,?,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,SHEET,0.601,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
818,?,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,SHEET,0.601,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
819,?,R,0,0,?,S,3.0,0,?,E,?,?,?,?,?,?,?,SHEET,0.601,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
820,?,R,0,0,?,S,3.0,0,?,E,?,?,?,?,?,?,?,SHEET,0.601,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
821,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,COIL,0.321,610.0,0.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_01
822,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,COIL,0.321,610.0,0.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_01
823,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,COIL,0.321,610.0,0.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_01
824,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,Y,?,?,COIL,0.321,610.0,0.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_01
825,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,SHEET,3.2,150.0,4880.0,0,ruim,grupo_thick_06,grupo_width_01,grupo_len_03
826,?,A,0,0,?,S,2.0,0,?,F,?,?,?,?,?,?,?,SHEET,0.7,1220.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
827,?,A,0,0,?,S,2.0,0,?,F,?,?,?,?,?,?,?,SHEET,0.7,1220.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
828,?,A,0,0,?,S,2.0,0,?,F,?,?,?,?,?,?,?,SHEET,0.7,1220.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
829,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,Y,?,?,?,SHEET,0.7,1220.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
830,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,Y,?,?,?,SHEET,0.7,1220.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
831,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,Y,?,?,?,SHEET,0.7,1220.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
832,?,A,0,0,?,S,2.0,0,?,F,Y,?,?,Y,?,?,?,SHEET,0.7,1220.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
833,?,A,0,0,?,S,2.0,0,?,F,Y,?,?,Y,?,?,?,SHEET,0.7,1220.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
834,?,A,0,0,?,S,2.0,0,?,F,Y,?,?,Y,?,?,?,SHEET,0.7,1220.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
835,TN,?,0,0,?,A,1.0,0,?,?,?,?,?,?,?,?,?,COIL,0.6,250.0,0.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_01
836,?,A,0,85,T,?,?,0,?,G,?,?,?,?,?,?,?,COIL,3.2,1220.0,0.0,0,ideal,grupo_thick_06,grupo_width_03,grupo_len_01
837,?,S,0,0,?,?,?,400,?,?,?,?,?,?,?,?,?,COIL,0.8,609.9,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
838,?,A,0,0,?,S,3.0,0,N,F,?,?,B,Y,Y,?,?,SHEET,1.2,610.0,4170.0,0,ruim,grupo_thick_03,grupo_width_02,grupo_len_03
839,?,A,0,0,?,S,3.0,0,N,F,?,?,B,Y,Y,?,?,SHEET,1.2,610.0,4170.0,0,ruim,grupo_thick_03,grupo_width_02,grupo_len_03
840,?,R,0,0,?,S,2.0,0,?,E,?,?,?,Y,Y,?,?,SHEET,1.2,610.0,4170.0,0,ruim,grupo_thick_03,grupo_width_02,grupo_len_03
841,?,R,0,0,?,S,2.0,0,?,E,?,?,?,Y,Y,?,?,SHEET,1.2,610.0,4170.0,0,ruim,grupo_thick_03,grupo_width_02,grupo_len_03
842,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,Y,?,?,?,SHEET,0.6990000000000001,1320.0,761.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
843,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,Y,?,?,?,SHEET,0.6990000000000001,1320.0,761.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
844,?,R,0,0,?,S,2.0,0,?,E,?,?,B,Y,?,?,?,SHEET,0.6990000000000001,1320.0,761.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
845,?,R,0,0,?,S,2.0,0,?,E,?,?,B,Y,?,?,?,SHEET,0.6990000000000001,1320.0,761.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
846,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,SHEET,3.2,150.0,762.0,0,ruim,grupo_thick_06,grupo_width_01,grupo_len_02
847,?,M,0,0,?,?,?,600,?,G,?,?,?,?,?,?,?,SHEET,1.2990000000000002,1050.0,1220.0,0,ideal,grupo_thick_03,grupo_width_03,grupo_len_03
848,?,M,0,0,?,?,?,600,?,G,?,?,?,?,?,?,?,SHEET,1.2990000000000002,1050.0,1220.0,0,ideal,grupo_thick_03,grupo_width_03,grupo_len_03
849,?,M,0,0,?,?,?,600,?,G,?,Y,?,?,?,?,?,SHEET,1.2990000000000002,1050.0,1220.0,0,ideal,grupo_thick_03,grupo_width_03,grupo_len_03
850,?,M,0,0,?,?,?,600,?,G,?,Y,?,?,?,?,?,SHEET,1.2990000000000002,1050.0,1220.0,0,ideal,grupo_thick_03,grupo_width_03,grupo_len_03
851,?,A,0,0,?,S,2.0,0,?,G,Y,?,B,Y,?,?,?,SHEET,0.7,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
852,?,A,0,0,?,S,2.0,0,?,G,Y,?,B,Y,?,?,?,SHEET,0.7,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
853,?,A,0,0,?,S,2.0,0,?,G,Y,?,B,Y,?,?,?,SHEET,0.7,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
854,?,A,0,0,?,S,2.0,0,?,G,Y,?,B,Y,?,?,?,SHEET,0.7,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
855,?,R,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.7,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
856,?,R,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.7,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
857,?,R,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.7,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
858,?,R,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.7,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
859,?,A,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.7,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
860,?,A,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.7,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
861,?,A,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.7,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
862,?,A,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.7,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
863,?,R,0,0,?,S,2.0,0,?,E,Y,?,B,Y,?,?,?,SHEET,0.7,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
864,?,R,0,0,?,S,2.0,0,?,E,Y,?,B,Y,?,?,?,SHEET,0.7,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
865,?,R,0,0,?,S,2.0,0,?,E,Y,?,B,Y,?,?,?,SHEET,0.7,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
866,?,R,0,0,?,S,2.0,0,?,E,Y,?,B,Y,?,?,?,SHEET,0.7,610.0,762.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_02
867,?,R,6,0,T,?,?,0,?,?,Y,?,?,?,?,?,?,COIL,1.2,1220.0,0.0,0,ideal,grupo_thick_03,grupo_width_03,grupo_len_01
868,?,S,0,0,?,?,?,400,?,?,?,?,?,?,?,?,?,COIL,1.0,75.0,0.0,0,ideal,grupo_thick_02,grupo_width_01,grupo_len_01
869,?,R,6,0,T,?,?,0,?,?,Y,?,?,?,?,?,?,SHEET,1.0,1320.0,762.0,0,ideal,grupo_thick_02,grupo_width_03,grupo_len_02
870,?,R,6,0,T,?,?,0,?,?,Y,?,?,?,?,?,?,SHEET,1.0,1320.0,762.0,0,ideal,grupo_thick_02,grupo_width_03,grupo_len_02
871,?,R,6,0,T,?,?,0,?,?,?,?,?,?,?,?,?,SHEET,1.0,1320.0,762.0,0,ideal,grupo_thick_02,grupo_width_03,grupo_len_02
872,?,R,6,0,T,?,?,0,?,?,?,?,?,?,?,?,?,SHEET,1.0,1320.0,762.0,0,ideal,grupo_thick_02,grupo_width_03,grupo_len_02
873,?,A,0,70,T,?,?,0,?,G,?,?,?,?,?,?,?,COIL,2.5,610.0,0.0,600,mediano,grupo_thick_05,grupo_width_02,grupo_len_01
874,?,A,0,70,T,?,?,0,?,G,?,?,?,?,?,?,?,COIL,2.5,610.0,0.0,600,mediano,grupo_thick_05,grupo_width_02,grupo_len_01
875,?,A,0,70,T,?,?,0,?,G,?,Y,?,?,?,?,?,COIL,2.5,610.0,0.0,600,mediano,grupo_thick_05,grupo_width_02,grupo_len_01
876,?,A,0,70,T,?,?,0,?,G,?,Y,?,?,?,?,?,COIL,2.5,610.0,0.0,600,mediano,grupo_thick_05,grupo_width_02,grupo_len_01
877,?,R,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,SHEET,0.8,610.0,4880.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_03
878,?,R,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,SHEET,0.8,610.0,4880.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_03
879,?,R,0,0,?,S,2.0,0,?,?,?,?,?,Y,?,?,?,SHEET,0.8,610.0,4880.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_03
880,?,R,0,0,?,S,2.0,0,?,?,?,?,?,Y,?,?,?,SHEET,0.8,610.0,4880.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_03
881,?,R,0,0,?,S,3.0,0,?,E,?,?,?,?,?,?,?,SHEET,0.6,520.0,762.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_02
882,?,R,0,0,?,S,3.0,0,?,E,?,?,?,?,?,?,?,SHEET,0.6,520.0,762.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_02
883,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,?,?,?,?,SHEET,0.6,520.0,762.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_02
884,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,?,?,?,?,SHEET,0.6,520.0,762.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_02
885,?,?,0,70,T,?,?,0,?,G,?,?,?,?,?,?,?,COIL,0.8,50.0,0.0,0,mediano,grupo_thick_02,grupo_width_01,grupo_len_01
886,?,?,0,0,?,?,?,500,?,?,?,?,?,?,?,?,?,SHEET,2.0,610.0,762.0,0,ideal,grupo_thick_05,grupo_width_02,grupo_len_02
887,TN,?,0,0,?,A,1.0,0,?,?,?,?,?,?,?,Y,?,SHEET,0.5,609.9,3000.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_03
888,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,1.601,1320.0,0.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_01
889,?,R,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,SHEET,1.2,609.9,612.0,0,ruim,grupo_thick_03,grupo_width_02,grupo_len_02
890,?,R,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,SHEET,1.2,609.9,612.0,0,ruim,grupo_thick_03,grupo_width_02,grupo_len_02
891,?,A,0,0,?,S,3.0,0,N,E,?,?,B,Y,Y,?,?,SHEET,1.2,609.9,612.0,0,ruim,grupo_thick_03,grupo_width_02,grupo_len_02
892,?,A,0,0,?,S,3.0,0,N,E,?,?,B,Y,Y,?,?,SHEET,1.2,609.9,612.0,0,ruim,grupo_thick_03,grupo_width_02,grupo_len_02
893,?,R,0,0,?,S,2.0,0,?,?,?,?,?,Y,?,?,?,SHEET,0.8,1500.0,4170.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_03
894,?,R,0,0,?,S,2.0,0,?,?,?,?,?,Y,?,?,?,SHEET,0.8,1500.0,4170.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_03
895,?,R,0,0,?,S,2.0,0,?,?,Y,?,?,?,?,?,?,SHEET,0.8,1500.0,4170.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_03
896,?,R,0,0,?,S,2.0,0,?,?,Y,?,?,?,?,?,?,SHEET,0.8,1500.0,4170.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_03
897,?,A,0,45,?,S,?,0,?,D,?,?,B,?,?,?,?,SHEET,0.7,1300.0,762.0,0,mediano,grupo_thick_02,grupo_width_03,grupo_len_02
898,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,1.2009999999999998,50.0,0.0,0,ruim,grupo_thick_03,grupo_width_01,grupo_len_01
899,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,1.2009999999999998,50.0,0.0,0,ruim,grupo_thick_03,grupo_width_01,grupo_len_01
900,ZS,A,0,0,?,S,5.0,0,N,E,?,?,?,?,?,?,?,COIL,1.2009999999999998,50.0,0.0,0,ruim,grupo_thick_03,grupo_width_01,grupo_len_01
901,ZS,A,0,0,?,S,5.0,0,N,E,?,?,?,?,?,?,?,COIL,1.2009999999999998,50.0,0.0,0,ruim,grupo_thick_03,grupo_width_01,grupo_len_01
902,?,A,0,0,?,S,3.0,0,N,F,?,?,?,?,?,?,?,SHEET,0.75,610.0,4880.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_03
903,?,R,0,0,?,?,?,500,?,?,?,?,?,?,?,?,?,COIL,1.6,609.9,0.0,0,ideal,grupo_thick_04,grupo_width_02,grupo_len_01
904,?,K,65,0,?,?,?,0,?,?,?,?,?,?,?,?,?,COIL,1.09,900.0,0.0,0,mediano,grupo_thick_03,grupo_width_02,grupo_len_01
905,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,SHEET,0.7,150.0,762.0,0,ruim,grupo_thick_02,grupo_width_01,grupo_len_02
906,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,SHEET,0.7,150.0,762.0,0,ruim,grupo_thick_02,grupo_width_01,grupo_len_02
907,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,SHEET,0.7,150.0,762.0,0,ruim,grupo_thick_02,grupo_width_01,grupo_len_02
908,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,SHEET,0.7,150.0,762.0,0,ruim,grupo_thick_02,grupo_width_01,grupo_len_02
909,?,K,55,0,?,?,?,0,?,?,?,Y,M,?,?,?,?,COIL,2.2,900.0,0.0,0,mediano,grupo_thick_05,grupo_width_02,grupo_len_01
910,?,A,4,0,T,?,?,0,?,G,?,?,?,?,?,?,?,COIL,1.0,25.0,0.0,0,ideal,grupo_thick_02,grupo_width_01,grupo_len_01
911,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,SHEET,3.2,1320.0,4880.0,0,mediano,grupo_thick_06,grupo_width_03,grupo_len_03
912,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,SHEET,0.6990000000000001,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
913,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,SHEET,0.6990000000000001,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
914,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,SHEET,0.6990000000000001,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
915,?,A,0,0,?,S,2.0,0,?,E,Y,?,?,Y,?,?,?,SHEET,0.6990000000000001,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
916,?,A,0,0,?,S,2.0,0,?,E,Y,?,?,Y,?,?,?,SHEET,0.6990000000000001,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
917,?,A,0,0,?,S,2.0,0,?,E,Y,?,?,Y,?,?,?,SHEET,0.6990000000000001,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
918,?,R,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.6990000000000001,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
919,?,R,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.6990000000000001,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
920,?,R,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.6990000000000001,1320.0,762.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_02
921,TN,A,0,0,?,?,3.0,0,N,?,?,?,?,?,?,?,?,SHEET,0.6,610.0,761.0,0,ideal,grupo_thick_01,grupo_width_02,grupo_len_02
922,?,K,65,0,?,?,?,0,?,?,?,Y,M,?,?,?,?,COIL,2.3,900.0,0.0,600,mediano,grupo_thick_05,grupo_width_02,grupo_len_01
923,?,A,0,0,?,S,2.0,0,?,F,Y,?,?,?,?,?,?,SHEET,0.6,300.1,4880.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_03
924,?,A,0,0,?,S,2.0,0,?,F,Y,?,?,?,?,?,?,SHEET,0.6,300.1,4880.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_03
925,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,Y,?,?,?,SHEET,0.6,300.1,4880.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_03
926,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,Y,?,?,?,SHEET,0.6,300.1,4880.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_03
927,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,Y,?,?,?,SHEET,0.6990000000000001,300.1,4880.0,0,ruim,grupo_thick_02,grupo_width_01,grupo_len_03
928,?,R,0,0,?,S,2.0,0,?,E,?,?,M,?,?,?,?,COIL,4.0,610.0,0.0,600,mediano,grupo_thick_06,grupo_width_02,grupo_len_01
929,?,R,0,0,?,S,2.0,0,?,E,?,?,M,?,?,?,?,COIL,4.0,610.0,0.0,600,mediano,grupo_thick_06,grupo_width_02,grupo_len_01
930,?,R,0,0,?,S,2.0,0,?,E,?,Y,M,?,?,?,?,COIL,4.0,610.0,0.0,600,mediano,grupo_thick_06,grupo_width_02,grupo_len_01
931,?,R,0,0,?,S,2.0,0,?,E,?,Y,M,?,?,?,?,COIL,4.0,610.0,0.0,600,mediano,grupo_thick_06,grupo_width_02,grupo_len_01
932,ZS,A,0,85,T,?,?,0,?,E,?,Y,?,?,?,?,?,SHEET,0.4,1220.0,762.0,0,ideal,grupo_thick_01,grupo_width_03,grupo_len_02
933,?,M,0,0,?,?,?,350,?,G,?,?,?,?,?,?,?,COIL,1.601,609.9,0.0,0,mediano,grupo_thick_04,grupo_width_02,grupo_len_01
934,?,A,0,45,?,S,?,0,?,D,?,?,B,Y,?,?,?,SHEET,0.4,1220.0,300.0,0,ruim,grupo_thick_01,grupo_width_03,grupo_len_01
935,TN,A,0,0,?,?,3.0,0,N,?,?,?,?,?,?,?,?,SHEET,1.6,1220.0,761.0,0,ideal,grupo_thick_04,grupo_width_03,grupo_len_02
936,TN,A,0,0,?,?,3.0,0,N,?,?,?,?,?,?,?,?,SHEET,1.6,1220.0,761.0,0,ideal,grupo_thick_04,grupo_width_03,grupo_len_02
937,TN,A,0,0,?,?,3.0,0,N,?,?,?,?,?,?,Y,?,SHEET,1.6,1220.0,761.0,0,ideal,grupo_thick_04,grupo_width_03,grupo_len_02
938,TN,A,0,0,?,?,3.0,0,N,?,?,?,?,?,?,Y,?,SHEET,1.6,1220.0,761.0,0,ideal,grupo_thick_04,grupo_width_03,grupo_len_02
939,?,A,0,0,?,S,2.0,0,?,G,Y,?,B,?,?,?,?,COIL,0.4,610.0,0.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_01
940,?,A,0,0,?,S,2.0,0,?,G,Y,?,B,?,?,?,?,COIL,0.4,610.0,0.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_01
941,?,A,0,0,?,S,2.0,0,?,G,Y,?,B,?,?,?,?,COIL,0.4,610.0,0.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_01
942,?,A,0,0,?,S,2.0,0,?,G,Y,?,B,?,?,?,?,COIL,0.4,610.0,0.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_01
943,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.4,610.0,0.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_01
944,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.4,610.0,0.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_01
945,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.4,610.0,0.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_01
946,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.4,610.0,0.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_01
947,?,R,0,0,?,S,2.0,0,?,E,?,Y,?,?,?,?,?,COIL,0.4,610.0,0.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_01
948,?,R,0,0,?,S,2.0,0,?,E,?,Y,?,?,?,?,?,COIL,0.4,610.0,0.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_01
949,?,R,0,0,?,S,2.0,0,?,E,?,Y,?,?,?,?,?,COIL,0.4,610.0,0.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_01
